Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-06-20;23,00;0,00;23,00;0,00;23,00;45,00;0,00;0,00;0,00;23,00;92,00;138,00;0,00;0,00;0,00;46,00;0,00;0,00;46,00;23,00;23,00
2021-06-27;0,00;18,00;18,00;0,00;0,00;0,00;0,00;0,00;23,00;0,00;56,00;14,00;0,00;0,00;7,00;14,00;0,00;0,00;18,00;0,00;9,00
2021-07-04;70,00;70,00;45,82;22,91;22,91;70,00;0,00;23,00;23,00;0,00;333,33;166,67;0,00;0,00;0,00;260,00;0,00;22,50;70,00;0,00;0,00
2021-07-11;47,00;47,00;22,86;22,86;0,00;24,00;0,00;24,00;0,00;0,00;241,71;73,86;0,00;0,00;23,50;97,36;47,00;0,00;22,26;0,00;0,00
2021-07-18;100,00;75,64;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;148,39;100,00;25,81;0,00;0,00;26,67;0,00;0,00;25,00;0,00;0,00
2021-07-25;0,00;0,00;19,00;0,00;19,00;49,00;0,00;0,00;0,00;0,00;15,00;22,00;0,00;0,00;0,00;22,00;0,00;0,00;29,00;0,00;0,00
2021-08-01;97,00;24,25;24,25;0,00;0,00;24,00;0,00;24,00;0,00;0,00;97,00;145,50;0,00;0,00;0,00;216,63;0,00;0,00;72,13;0,00;24,87
2021-08-08;25,00;125,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;171,88;121,88;0,00;0,00;0,00;121,88;0,00;0,00;77,50;0,00;0,00
2021-08-15;74,00;49,76;0,00;24,24;0,00;50,00;0,00;0,00;25,00;0,00;96,52;196,26;0,00;0,00;0,00;74,00;0,00;0,00;24,67;24,67;49,33
2021-08-22;52,00;25,37;0,00;0,00;0,00;52,00;0,00;0,00;0,00;26,00;26,00;52,00;0,00;0,00;0,00;104,00;26,00;0,00;24,76;0,00;52,00
2021-08-29;26,00;52,00;0,00;0,00;0,00;51,00;0,00;0,00;0,00;0,00;78,00;78,00;0,00;0,00;0,00;26,00;0,00;0,00;52,00;0,00;52,00
2021-09-05;26,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;156,00;78,00;0,00;0,00;0,00;78,00;0,00;0,00;80,60;0,00;54,60
2021-09-12;0,00;20,00;20,00;0,00;0,00;51,00;0,00;0,00;25,00;8,00;16,00;16,00;0,00;0,00;0,00;23,00;0,00;0,00;30,00;0,00;10,00
2021-09-19;26,00;0,00;26,00;26,00;26,00;0,00;0,00;26,00;0,00;26,00;182,00;26,00;0,00;0,00;0,00;78,00;0,00;0,00;54,60;0,00;0,00
2021-09-26;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;46,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;19,00;19,00;0,00;0,00;19,00;0,00;38,00;0,00;0,00;0,00;38,00;38,00;0,00;0,00;0,00;53,83;19,00;0,00;0,00;0,00;0,00
2021-10-10;0,00;14,00;0,00;0,00;0,00;35,00;0,00;0,00;35,00;0,00;32,00;16,00;0,00;0,00;0,00;16,00;16,00;0,00;21,00;14,00;0,00
2021-10-17;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;15,00;0,00;0,00;0,00;20,00;0,00;0,00;27,00;0,00;0,00
2021-10-24;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;5,00;0,00;0,00;0,00;16,00;0,00;7,00;0,00;0,00;7,00
2021-10-31;17,00;17,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;34,00;34,00;0,00;0,00;0,00;34,00;0,00;0,00;31,57;0,00;17,00
2021-11-07;0,00;26,00;0,00;13,00;0,00;33,00;0,00;0,00;0,00;0,00;26,00;15,00;0,00;0,00;0,00;15,00;0,00;0,00;7,00;13,00;0,00
2021-11-14;16,00;16,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;112,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00
2021-11-21;16,00;0,00;16,00;0,00;0,00;16,00;0,00;0,00;0,00;16,00;64,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;10,00;5,00;0,00;6,00;0,00;0,00
2021-12-05;0,00;26,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;5,00;5,00;0,00;7,00;0,00;0,00
2021-12-12;0,00;14,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;17,00;6,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;7,00;0,00
2021-12-19;44,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;67,69;47,38;0,00;0,00;0,00;23,69;0,00;0,00;85,56;0,00;0,00
2021-12-26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;32,00;39,00;0,00;0,00;0,00;16,00;8,00;0,00;31,00;0,00;0,00
